player1(80,81,)
mapBound(3200,800,)
(0,0,5,0,0,)
(1,0,5,0,0,)
(2,0,5,0,0,)
(3,0,5,0,0,)
(4,0,5,0,0,)
(5,0,5,0,0,)
(6,0,5,0,0,)
(7,0,5,0,0,)
(8,0,5,0,0,)
(9,0,5,0,0,)
(10,0,5,0,0,)
(11,0,5,0,0,)
(12,0,5,0,0,)
(13,0,5,0,0,)
(14,0,5,0,0,)
(15,0,5,0,0,)
(16,0,5,0,0,)
(17,0,5,0,0,)
(18,0,5,0,0,)
(19,0,5,0,0,)
(20,0,5,0,0,)
(21,0,5,0,0,)
(22,0,5,0,0,)
(23,0,5,0,0,)
(24,0,5,0,0,)
(25,0,5,0,0,)
(26,0,5,0,0,)
(27,0,5,0,0,)
(28,0,5,0,0,)
(29,0,5,0,0,)
(30,0,5,0,0,)
(31,0,5,0,0,)
(32,0,5,0,0,)
(33,0,5,0,0,)
(34,0,5,0,0,)
(35,0,5,0,0,)
(36,0,5,0,0,)
(37,0,5,0,0,)
(38,0,5,0,0,)
(39,0,5,0,0,)
(40,0,5,0,0,)
(41,0,5,0,0,)
(42,0,5,0,0,)
(43,0,5,0,0,)
(44,0,5,0,0,)
(45,0,5,0,0,)
(46,0,5,0,0,)
(47,0,5,0,0,)
(48,0,5,0,0,)
(49,0,5,0,0,)
(0,1,20,0,0,)
(1,1,34,0,0,)
(2,1,34,0,0,)
(3,1,34,0,0,)
(4,1,34,0,0,)
(5,1,34,0,0,)
(6,1,20,0,0,)
(7,1,34,0,0,)
(8,1,34,0,0,)
(9,1,34,0,0,)
(10,1,34,0,0,)
(11,1,34,0,0,)
(12,1,34,0,0,)
(13,1,34,0,0,)
(14,1,34,0,0,)
(15,1,34,0,0,)
(16,1,34,0,0,)
(17,1,20,0,0,)
(18,1,34,0,0,)
(19,1,34,0,0,)
(20,1,34,0,0,)
(21,1,34,0,0,)
(22,1,34,0,0,)
(23,1,34,24,0,)
(24,1,34,0,0,)
(25,1,34,0,0,)
(26,1,34,0,0,)
(27,1,34,0,0,)
(28,1,34,0,0,)
(29,1,34,0,0,)
(30,1,34,0,0,)
(31,1,34,24,0,)
(32,1,34,0,0,)
(33,1,34,0,0,)
(34,1,34,0,0,)
(35,1,34,0,0,)
(36,1,34,0,0,)
(37,1,34,0,0,)
(38,1,34,0,0,)
(39,1,34,0,0,)
(40,1,34,15,0,)
(41,1,34,0,0,)
(42,1,34,0,0,)
(43,1,34,0,0,)
(44,1,34,0,0,)
(45,1,34,15,0,)
(46,1,34,0,0,)
(47,1,34,0,0,)
(48,1,34,24,0,)
(49,1,34,0,0,)
(0,2,20,0,0,)
(1,2,34,24,0,)
(2,2,34,0,0,)
(3,2,34,24,0,)
(4,2,34,0,0,)
(5,2,34,0,0,)
(6,2,34,0,0,)
(7,2,5,0,0,)
(8,2,34,0,0,)
(9,2,34,24,0,)
(10,2,34,2,0,)
(11,2,34,26,0,)
(12,2,34,0,0,)
(13,2,34,0,0,)
(14,2,34,0,0,)
(15,2,34,0,0,)
(16,2,34,0,0,)
(17,2,20,0,0,)
(18,2,34,0,0,)
(19,2,34,0,0,)
(20,2,34,0,0,)
(21,2,34,0,0,)
(22,2,34,0,0,)
(23,2,34,0,0,)
(24,2,34,0,0,)
(25,2,34,0,0,)
(26,2,34,0,0,)
(27,2,34,0,0,)
(28,2,34,0,0,)
(29,2,34,0,0,)
(30,2,34,0,0,)
(31,2,34,0,0,)
(32,2,34,0,0,)
(33,2,34,0,0,)
(34,2,34,0,0,)
(35,2,34,0,0,)
(36,2,34,0,0,)
(37,2,34,24,0,)
(38,2,34,1,0,)
(39,2,34,24,0,)
(40,2,34,13,0,)
(41,2,34,0,0,)
(42,2,34,0,0,)
(43,2,34,0,0,)
(44,2,34,0,0,)
(45,2,34,13,0,)
(46,2,34,0,0,)
(47,2,34,0,0,)
(48,2,34,25,0,)
(49,2,34,0,0,)
(0,3,20,0,0,)
(1,3,5,0,0,)
(2,3,5,0,0,)
(3,3,5,0,0,)
(4,3,34,0,0,)
(5,3,34,0,0,)
(6,3,34,0,0,)
(7,3,34,0,0,)
(8,3,5,0,0,)
(9,3,5,0,0,)
(10,3,5,0,0,)
(11,3,5,0,0,)
(12,3,5,0,0,)
(13,3,5,0,0,)
(14,3,5,0,0,)
(15,3,34,0,0,)
(16,3,34,0,0,)
(17,3,20,0,0,)
(18,3,34,0,0,)
(19,3,34,0,0,)
(20,3,34,0,0,)
(21,3,34,0,0,)
(22,3,34,0,0,)
(23,3,34,26,0,)
(24,3,34,0,0,)
(25,3,34,0,0,)
(26,3,34,0,0,)
(27,3,34,0,0,)
(28,3,34,0,0,)
(29,3,34,0,0,)
(30,3,34,0,0,)
(31,3,34,26,0,)
(32,3,34,0,0,)
(33,3,34,0,0,)
(34,3,34,0,0,)
(35,3,34,0,0,)
(36,3,34,0,0,)
(37,3,13,0,0,)
(38,3,14,0,0,)
(39,3,14,0,0,)
(40,3,15,0,0,)
(41,3,34,0,0,)
(42,3,34,0,0,)
(43,3,34,0,0,)
(44,3,23,0,0,)
(45,3,5,0,0,)
(46,3,14,0,0,)
(47,3,14,0,0,)
(48,3,14,0,0,)
(49,3,14,0,0,)
(0,4,0,0,0,)
(1,4,0,0,0,)
(2,4,0,0,0,)
(3,4,0,0,0,)
(4,4,5,0,0,)
(5,4,34,0,0,)
(6,4,34,0,0,)
(7,4,34,0,0,)
(8,4,34,0,0,)
(9,4,34,0,0,)
(10,4,34,0,0,)
(11,4,34,0,0,)
(12,4,34,0,0,)
(13,4,34,0,0,)
(14,4,34,0,0,)
(15,4,34,0,0,)
(16,4,23,0,0,)
(17,4,20,0,0,)
(18,4,34,0,0,)
(19,4,34,0,0,)
(20,4,34,0,0,)
(21,4,34,0,0,)
(22,4,34,0,0,)
(23,4,5,0,0,)
(24,4,34,0,0,)
(25,4,34,0,0,)
(26,4,34,0,0,)
(27,4,34,0,0,)
(28,4,34,0,0,)
(29,4,34,0,0,)
(30,4,34,0,0,)
(31,4,5,0,0,)
(32,4,34,0,0,)
(33,4,34,0,0,)
(34,4,34,0,0,)
(35,4,34,0,0,)
(36,4,34,0,0,)
(37,4,34,0,0,)
(38,4,34,0,0,)
(39,4,34,0,0,)
(40,4,34,0,0,)
(41,4,34,0,0,)
(42,4,34,24,0,)
(43,4,34,0,0,)
(44,4,34,0,0,)
(45,4,34,0,0,)
(46,4,34,0,0,)
(47,4,34,0,0,)
(48,4,34,0,0,)
(49,4,34,0,0,)
(0,5,0,0,0,)
(1,5,0,0,0,)
(2,5,0,0,0,)
(3,5,0,0,0,)
(4,5,0,0,0,)
(5,5,5,0,0,)
(6,5,34,0,0,)
(7,5,34,0,0,)
(8,5,34,0,0,)
(9,5,34,0,0,)
(10,5,34,0,0,)
(11,5,34,0,0,)
(12,5,34,0,0,)
(13,5,34,0,0,)
(14,5,34,0,0,)
(15,5,34,0,0,)
(16,5,34,0,0,)
(17,5,34,0,0,)
(18,5,34,0,0,)
(19,5,34,0,0,)
(20,5,34,0,0,)
(21,5,34,0,0,)
(22,5,5,0,0,)
(23,5,0,15,0,)
(24,5,5,0,0,)
(25,5,34,0,0,)
(26,5,34,0,0,)
(27,5,34,0,0,)
(28,5,34,0,0,)
(29,5,34,0,0,)
(30,5,5,0,0,)
(31,5,0,0,0,)
(32,5,5,0,0,)
(33,5,34,0,0,)
(34,5,34,0,0,)
(35,5,34,0,0,)
(36,5,34,0,0,)
(37,5,34,0,0,)
(38,5,34,0,0,)
(39,5,34,0,0,)
(40,5,34,0,0,)
(41,5,34,0,0,)
(42,5,34,0,0,)
(43,5,34,0,0,)
(44,5,34,0,0,)
(45,5,34,0,0,)
(46,5,34,0,0,)
(47,5,34,0,0,)
(48,5,34,0,0,)
(49,5,34,0,0,)
(0,6,0,0,0,)
(1,6,0,0,0,)
(2,6,0,0,0,)
(3,6,0,0,0,)
(4,6,0,0,0,)
(5,6,0,0,0,)
(6,6,5,0,0,)
(7,6,34,0,0,)
(8,6,34,0,0,)
(9,6,34,25,0,)
(10,6,34,25,0,)
(11,6,34,0,0,)
(12,6,34,0,0,)
(13,6,34,26,0,)
(14,6,34,0,0,)
(15,6,34,10,0,)
(16,6,34,0,0,)
(17,6,34,0,0,)
(18,6,34,0,0,)
(19,6,34,0,0,)
(20,6,34,26,0,)
(21,6,5,0,0,)
(22,6,0,0,0,)
(23,6,0,14,0,)
(24,6,0,0,0,)
(25,6,5,0,0,)
(26,6,34,26,0,)
(27,6,34,24,0,)
(28,6,34,26,0,)
(29,6,5,0,0,)
(30,6,0,15,0,)
(31,6,0,0,0,)
(32,6,0,15,0,)
(33,6,5,0,0,)
(34,6,34,26,0,)
(35,6,34,0,0,)
(36,6,34,0,0,)
(37,6,34,0,0,)
(38,6,34,0,0,)
(39,6,34,24,0,)
(40,6,34,0,0,)
(41,6,34,0,0,)
(42,6,34,26,0,)
(43,6,34,0,0,)
(44,6,34,0,0,)
(45,6,34,0,0,)
(46,6,34,0,0,)
(47,6,34,0,0,)
(48,6,34,0,0,)
(49,6,34,0,0,)
(0,7,34,0,0,)
(1,7,4,0,0,)
(2,7,29,0,0,)
(3,7,0,0,0,)
(4,7,0,0,0,)
(5,7,0,0,0,)
(6,7,0,0,0,)
(7,7,5,0,0,)
(8,7,5,0,0,)
(9,7,5,0,0,)
(10,7,5,0,0,)
(11,7,5,0,0,)
(12,7,5,0,0,)
(13,7,5,0,0,)
(14,7,5,0,0,)
(15,7,5,0,0,)
(16,7,5,0,0,)
(17,7,5,0,0,)
(18,7,5,0,0,)
(19,7,5,0,0,)
(20,7,5,0,0,)
(21,7,0,0,0,)
(22,7,0,0,0,)
(23,7,0,14,0,)
(24,7,0,0,0,)
(25,7,0,0,0,)
(26,7,5,0,0,)
(27,7,5,0,0,)
(28,7,5,0,0,)
(29,7,0,0,0,)
(30,7,0,14,0,)
(31,7,0,0,0,)
(32,7,0,14,0,)
(33,7,0,0,0,)
(34,7,5,0,0,)
(35,7,5,0,0,)
(36,7,5,0,0,)
(37,7,34,0,0,)
(38,7,34,0,0,)
(39,7,34,0,0,)
(40,7,34,0,0,)
(41,7,34,0,0,)
(42,7,5,0,0,)
(43,7,34,0,0,)
(44,7,34,0,0,)
(45,7,34,0,0,)
(46,7,34,0,0,)
(47,7,34,0,0,)
(48,7,34,24,0,)
(49,7,34,0,0,)
(0,8,34,0,0,)
(1,8,20,0,0,)
(2,8,20,0,0,)
(3,8,30,0,0,)
(4,8,0,0,0,)
(5,8,0,0,0,)
(6,8,0,0,0,)
(7,8,0,0,0,)
(8,8,0,0,0,)
(9,8,0,0,0,)
(10,8,0,0,0,)
(11,8,0,0,0,)
(12,8,0,0,0,)
(13,8,0,0,0,)
(14,8,0,0,0,)
(15,8,0,15,0,)
(16,8,0,0,0,)
(17,8,0,0,0,)
(18,8,0,0,0,)
(19,8,0,0,0,)
(20,8,0,15,0,)
(21,8,0,0,0,)
(22,8,0,0,0,)
(23,8,0,14,0,)
(24,8,0,0,0,)
(25,8,0,0,0,)
(26,8,0,15,0,)
(27,8,0,0,0,)
(28,8,0,0,0,)
(29,8,0,0,0,)
(30,8,0,14,0,)
(31,8,0,0,0,)
(32,8,0,14,0,)
(33,8,0,0,0,)
(34,8,0,0,0,)
(35,8,0,15,0,)
(36,8,0,0,0,)
(37,8,5,0,0,)
(38,8,34,0,0,)
(39,8,34,0,0,)
(40,8,34,0,0,)
(41,8,5,0,0,)
(42,8,0,0,0,)
(43,8,5,0,0,)
(44,8,34,0,0,)
(45,8,34,0,0,)
(46,8,34,0,0,)
(47,8,34,0,0,)
(48,8,34,0,0,)
(49,8,34,0,0,)
(0,9,34,0,0,)
(1,9,34,15,0,)
(2,9,20,0,0,)
(3,9,20,0,0,)
(4,9,30,0,0,)
(5,9,0,0,0,)
(6,9,0,0,0,)
(7,9,0,0,0,)
(8,9,0,0,0,)
(9,9,0,0,0,)
(10,9,0,0,0,)
(11,9,0,0,0,)
(12,9,0,0,0,)
(13,9,0,0,0,)
(14,9,0,0,0,)
(15,9,0,14,0,)
(16,9,0,0,0,)
(17,9,0,0,0,)
(18,9,0,0,0,)
(19,9,0,0,0,)
(20,9,0,14,0,)
(21,9,0,0,0,)
(22,9,0,0,0,)
(23,9,0,14,0,)
(24,9,0,0,0,)
(25,9,0,0,0,)
(26,9,0,14,0,)
(27,9,0,0,0,)
(28,9,0,0,0,)
(29,9,0,0,0,)
(30,9,0,14,0,)
(31,9,0,0,0,)
(32,9,0,14,0,)
(33,9,0,0,0,)
(34,9,0,0,0,)
(35,9,0,14,0,)
(36,9,0,0,0,)
(37,9,0,15,0,)
(38,9,5,0,0,)
(39,9,34,26,0,)
(40,9,5,0,0,)
(41,9,0,0,0,)
(42,9,0,0,0,)
(43,9,0,0,0,)
(44,9,5,0,0,)
(45,9,34,0,0,)
(46,9,34,0,0,)
(47,9,34,26,0,)
(48,9,34,26,0,)
(49,9,34,0,0,)
(0,10,34,0,0,)
(1,10,34,14,0,)
(2,10,20,0,0,)
(3,10,20,0,0,)
(4,10,20,0,0,)
(5,10,30,0,0,)
(6,10,0,0,0,)
(7,10,0,0,0,)
(8,10,0,0,0,)
(9,10,0,0,0,)
(10,10,0,0,0,)
(11,10,0,0,0,)
